x,y,label
0.141324904769078,0.8218117256893441,1
0.278340924358364,0.9911251750406175,3
0.8399975327915932,0.2571846220282328,2
0.851478047368892,0.07028663652573142,3
0.5443496738557668,0.84033877231097,2
0.7687370918660432,0.9861925161165979,3
0.10184665020082717,0.33386857652000657,1
0.10059632624668369,0.30647394141795825,1
0.6340005203120174,0.08911809636675982,3
0.019493422286941398,0.8371912863107542,3
0.8129196215281284,0.6620300721241904,2
0.9411865283999774,0.07291074146785959,3
0.7415267414924825,0.4925482226346143,3
0.2634799593064556,0.0031113239815757643,3
0.20317533413621536,0.73816393581915,3
0.011229853705878035,0.1468379750585982,3
0.19429305700772515,0.013558436886459635,3
0.017399260621944856,0.18113803302386622,3
0.7856728973469459,0.3037771877896198,2
0.4758820047321465,0.8010337871567152,1
0.5775784860803003,0.2300453642978204,2
0.035285533360457144,0.37682519118369895,3
0.9302442196153539,0.5966721433737777,3
0.26987149287232404,0.7932843201304491,3
0.6567049635102277,0.9755261097172134,3
0.1293252801703636,0.2961675493346978,1
0.5537210676690254,0.9856575101551194,3
0.7164517283487679,0.7629035771440525,2
0.6116188744989248,0.806542944675177,2
0.5472937995824833,0.894668353214704,2
0.75221376451165,0.4517277370441961,3
0.39143895482899715,0.551531674805961,1
0.5039838992922983,0.7106862598156045,2
0.03298247345663097,0.2253073929284669,3
0.16694515447332547,0.6499313160911796,1
0.5711192056007491,0.9255607084660752,3
0.33418570203824416,0.47004811006762137,1
0.13409033581430918,0.7594399022460039,1
0.24367852838153292,0.023535950914525428,3
0.23280727818331837,0.12855022489641166,3
0.7472263635125019,0.5455801537749624,2
0.31096054763274694,0.1526496114424638,3
0.51621366802364,0.5730791426130714,2
0.695825703527051,0.4451778748836148,2
0.35534849888399855,0.41671955376638625,1
0.5959257219205933,0.034064245081144584,3
0.7445468996799408,0.2521681623376577,3
0.20169694984590947,0.8611429891773427,3
0.03485041360029606,0.13584741020282476,3
0.3217127675890312,0.8410449940409532,3
0.23841939049190042,0.43312681408056675,1
0.08195170059269419,0.586333614671526,3
0.3912909501916889,0.1803516036281383,3
0.8163082455835591,0.40077018270986875,3
0.8928979680217575,0.7954123349740332,2
0.7375490372932951,0.15506666450879547,3
0.5985444236557398,0.38304313581135063,2
0.49959001736398534,0.6046387795187225,1
0.033808719182746305,0.361667185680683,3
0.6421634024789029,0.08393221850930654,3
0.7456922526255113,0.314317168434715,2
0.725469194445488,0.7612317211617865,2
0.9501758389868048,0.03233333103915237,3
0.1345332972091463,0.14648676395723792,1
0.8184046596349429,0.18095090770565803,2
0.719269691910643,0.3090310934488746,2
0.8791914805861155,0.792372523100005,2
0.29549703812902395,0.9158983515259744,3
0.28915890616945983,0.8916271741104376,3
0.3632574874859231,0.6187780878338414,3
0.6050988692203445,0.862526011896848,2
0.9190541106979443,0.38289554028129547,3
0.3685408603260717,0.6857602883303102,3
0.08966954815312445,0.4843372951167978,3
0.7481322712869672,0.3094464491464506,2
0.7607525374956473,0.07267447921081394,3
0.4900768778924218,0.9882339248750701,3
0.10608899743201083,0.05083934119287348,3
0.9386263189477081,0.012223492021117499,3
0.9414728151427844,0.3659927706574112,3
0.5909681153513261,0.7509195063298089,2
0.30502268635502494,0.7637059811625,3
0.9392354799333986,0.3004545137185083,3
0.7380472468744469,0.7317986280572262,2
0.9805957883072972,0.6600517500219251,3
0.07236708330170794,0.04387612920806594,3
0.6759606696795766,0.4392522677189741,2
0.3472695102032882,0.38296403985790983,3
0.05865019447423847,0.5419902076839253,3
0.46778755017428053,0.7304025638991398,1
0.22009295706972298,0.5795242221516148,1
0.48078380326467884,0.8066502270857838,1
0.817071850568678,0.8795529536164727,2
0.20086504193773025,0.687767592714157,3
0.35359266891889696,0.45816611633481685,1
0.9017574753726534,0.6271650502827566,3
0.9130360523996383,0.975909878723853,3
0.09793181818549979,0.8894723946621114,3
0.3206127306817299,0.7678033382114271,3
0.5618243326227231,0.8869403875834783,2
0.5252055763237271,0.8050354546081704,2
0.24700986508443123,0.8041647909479844,3
0.21938763409440365,0.13410366799739848,3
0.22947712173247026,0.566599781280601,1
0.5824651427659698,0.34408135557248476,2
0.2746650374731854,0.12376855396948727,3
0.994432443292764,0.7426901460604342,3
0.42761319790030616,0.6613545169041974,1
0.14100861941964626,0.7112896217265349,1
0.38260785120705165,0.15836801654539512,3
0.9519355203638253,0.41882478075597207,3
0.33343284622449665,0.012244680273485353,3
0.6859435312021518,0.27762463825653394,3
0.141756707914525,0.486694513279309,1
0.49293636808588404,0.26929527563120725,1
0.28057720092814065,0.205178279969365,3
0.4231129752245111,0.32505801521323263,1
0.6976299771922636,0.9121445810075305,3
0.20305551739551542,0.1479958829432082,3
0.515975304064589,0.43523729263150235,2
0.029747118195110334,0.9111705945478765,3
0.4711948946606688,0.17332088508735422,1
0.9073586858975317,0.3959004962495576,3
0.8417749709238125,0.10952979266933782,2
0.1554175606893068,0.4225616198922718,1
0.9312965698754235,0.0633777707848533,3
0.7975116733740312,0.5539505108467421,2
0.32133563462910175,0.15860060362401285,3
0.8422573926749838,0.32231987590739763,3
0.4792940993382463,0.1539554641698182,1
0.5228462274590234,0.20878961142325048,2
0.9100343687801701,0.7272138039527793,3
0.4288717500165081,0.8689585763531283,1
0.850143730130275,0.24762476279707213,2
0.551343126079061,0.5421735857556174,2
0.5063589628698087,0.9984501805065048,3
0.4289954550157119,0.08350571518721783,3
0.4238639187203015,0.3907356738049983,1
0.08180227623921044,0.9624924025219842,3
0.4218116178800947,0.09205624935287449,3
0.0685369119483118,0.8783317288378775,3
0.7972094445771455,0.19154476994270986,3
0.811922672940509,0.5892540043317981,2
0.5090838282351478,0.8081080547352484,2
0.8218621991277035,0.684259832707647,2
0.8632835929398232,0.05848561602279323,3
0.6540404473729847,0.8656204704333207,2
0.6565271324769545,0.34552296962250595,3
0.16541932694205774,0.4317105130601324,1
0.24379361441195124,0.6918473467859696,3
0.6340922091684297,0.06526900071151875,3
0.8836165031821234,0.9063426769145342,3
0.32308822950315685,0.4167944405735695,1
0.8873387966753912,0.9400585595563811,3
0.643271443215414,0.9430201812750251,3
0.11538584563008758,0.28557861896359304,1
0.6787759473379462,0.49330983774089043,2
0.7890177854022792,0.3934039008626561,2
0.6815925353319533,0.42643309984753797,2
0.5850143974905119,0.364931965201698,2
0.006697879607991397,0.053982591741383645,3
0.21653952604317817,0.3923150209895604,3
0.008253629268368923,0.9243373092176197,3
0.7027239573906873,0.6650859666642628,2
0.3123562422668493,0.1441253565486903,3
0.8984418800932045,0.06352311294900936,3
0.04969182200405553,0.25474370416743997,3
0.45323979613456755,0.5963483979804566,1
0.5435457516821424,0.06612110688536355,3
0.8246293050178534,0.39368360492378085,3
0.07448616967704669,0.5395804962900708,3
0.12146466689254387,0.7539943849442988,1
0.5828533245865056,0.9502699685023224,3
0.31223178005533825,0.9346500132087623,3
0.7476679188104342,0.7842640584239464,2
0.19119315230333678,0.5067014412130002,1
0.09255380381255196,0.8620476468665577,3
0.5273624953896084,0.1806022248867566,2
0.942598748238478,0.3164416145785818,3
0.38781491045096483,0.296595304271578,3
0.7271796245423011,0.8144629279585751,2
0.5664431220397675,0.029086313027230637,3
0.8879452251375387,0.8176315997086381,2
0.6138188316667816,0.13334471178318308,3
0.23847755991899922,0.6674545841131929,3
0.8022459440193385,0.5544770957858359,2
0.5161857099162418,0.9003920811658919,3
0.9589180885512729,0.07571928557122076,3
0.6816109452088361,0.7686033162165823,2
0.12659989505206992,0.4571672453738147,1
0.9080670860343533,0.5935486450046042,3
0.30361994919704516,0.7215834614663237,3
0.002949684154944787,0.8415898525372015,3
0.5532840855264775,0.7908044455055658,2
0.2321008212985899,0.4518748097227415,1
0.1703125735867389,0.9646844439257719,3
0.2210546901512802,0.2908770838386763,3
0.3611967963678733,0.2733905890824214,3
0.47044764199710354,0.7504400623092388,1
0.6721912113026388,0.7275265551845772,2
0.7860508258145297,0.7985196248507102,2
0.41277074174249284,0.1799453219939703,1
0.5495209791281059,0.8707509602869433,2
0.04953518531937806,0.7978793276269309,3
0.4040338450744865,0.5666983040031351,1
0.8929474095402602,0.953177324236313,3
0.13982335658804435,0.3500356995581213,1
0.8685795815794051,0.8277935408408059,2
0.8829323858389553,0.9794630428773983,3
0.8011729315350492,0.28042555694941274,2
0.4093538285983782,0.7860871500416471,1
0.48377706767892015,0.4583277118693476,1
0.07036192241095174,0.6694188477029254,3
0.9136917345691294,0.20583276278223872,3
0.28838055433134324,0.45839857875204193,1
0.9607019675744993,0.8892607122725603,3
0.017496788664626117,0.5005716495502336,3
0.7351949061873099,0.8590264490216342,2
0.8681404225168482,0.3410399700679527,3
0.7232084307915001,0.9937500939784807,3
0.23462639161925036,0.44601186908544466,1
0.962432316128678,0.239406829260856,3
0.9776316182346426,0.8008719327327273,3
0.8425943302288816,0.006806793209341744,3
0.16913554329261804,0.3756755435234277,1
0.5585929742685365,0.8193422544745196,2
0.2295895630116508,0.736218399998875,3
0.20591026584233196,0.051024698611432884,3
0.4698122429030438,0.5645319784514712,1
0.31722187160282633,0.16859827985935294,3
0.891238337502791,0.19047109243850302,2
0.6244111634243594,0.7962687050153495,2
0.42865113316510095,0.837672246096865,1
0.6144728474175563,0.8209508422381884,2
0.6039445654635175,0.9383236483443405,3
0.7418466942511054,0.9329758498468277,3
0.4251351098919304,0.4289806259143679,1
0.030608962471160295,0.15403732729874842,3
0.44199607112426254,0.8255955321670331,1
0.24717263917085275,0.6149129827424001,3
0.8857260554324242,0.082411699042518,3
0.9131055927978478,0.14580033942425574,3
0.2821475641203184,0.5740374147069627,1
0.7450100252731512,0.6228624171393173,2
0.5519442203723542,0.2549985658073298,2
0.28939922131640605,0.8697901020806488,3
0.9326541963898324,0.35732935580796976,3
0.4117319653400736,0.8213883056400861,1
0.5350666158033041,0.9163059803917211,3
0.12520286395360347,0.3441555090579205,1
0.24760035781790535,0.9539529984979921,3
0.03495109881815828,0.6839403944189097,3
0.00939743326780762,0.5876903573732795,3
0.942513565179312,0.29544990715313135,3
0.6785921701591437,0.7155521238040946,2
0.9433508964101305,0.13071324757427227,3
0.29943281027226387,0.09215095655001926,3
0.8073178675759751,0.2556133475882374,2
0.7898076408066019,0.2802885147414321,3
0.680621658224829,0.7970405973789622,2
0.17155236475355662,0.1750037285178102,1
0.03331682586378504,0.16116011822095067,3
0.8728107087543658,0.4589732981132538,3
0.5991617290409043,0.5910480728199409,2
0.7727230648963641,0.727924393890633,2
0.9029638327535247,0.4513096831957746,3
0.13323137189240464,0.30185907351547847,1
0.7309467860477455,0.2693259717197496,3
0.4883974217704433,0.1672141170403868,1
0.14309778599501843,0.14382401353363417,1
0.7358340591846627,0.7279539466470948,2
0.10284655558931755,0.4487396110084201,1
0.010040907386669073,0.9417922990302007,3
0.8378402558463516,0.9543526932245306,3
0.8628754431615058,0.2262847207909089,2
0.46932324222791666,0.4737454548398019,1
0.24254654637643736,0.2699467827142451,3
0.3696199349275615,0.6700991562655345,3
0.01658685056937559,0.042253364423920914,3
0.6757780508332869,0.9763524359039472,3
0.02798369769986564,0.8441894685763013,3
0.15175930809510896,0.38652756282976763,1
0.9015073337972018,0.32350902239748425,3
0.9678793786684711,0.8867642217280346,3
0.1444092114351485,0.6320802409016054,1
0.5501743301360514,0.27542562688068806,2
0.47791668208086324,0.4367926082733913,1
0.19968186422984402,0.4123357281364016,1
0.545731585897563,0.350359476796112,2
0.9903530352811436,0.6499316925699755,3
0.8556987667719298,0.11791384376208391,2
0.34310725531708675,0.1562805036192807,3
0.6142984134749859,0.21746833589986736,3
0.4722296308443613,0.6491525188901812,1
0.7089418706635474,0.5791987000672263,2
0.1244258942869676,0.051064540576063355,3
0.8365289177286579,0.6095496142717765,2
0.4518376622782939,0.8522962629403202,1
0.6782891572928225,0.7241306556280538,2
0.6296818335593031,0.958206008198909,3
0.01944459583938185,0.2039734690992363,3
0.23301148262268678,0.2947007277721285,3
0.4820400559380763,0.45179710730757994,1
0.8480173519333778,0.807617338581136,2
0.27436941680221094,0.3762543587726217,3
0.9090534072919365,0.05275994007359697,3
0.32000422453225075,0.833492078117255,3
0.045517172001325434,0.011041725846602568,3
0.8388565591800689,0.6968454136352408,2
0.5059313419286332,0.9335822783051846,3
0.7932707807779413,0.36485180706507847,2
0.9497183760983186,0.235512214081941,3
0.8606250134845965,0.03881741501722347,3
0.041934103332797235,0.5874382502123042,3
0.10337757416471371,0.222596785532315,1
0.0932807245354873,0.6695200488052594,3
0.9960686990281601,0.5788237980368659,3
0.6645490430325941,0.39271328688615414,3
0.6476330731203711,0.7964203628208428,2
0.6704097826291844,0.11692276475155028,3
0.1513714951998043,0.3343414813017458,1
0.7895017225555037,0.6654594122392437,2
0.5044310401450298,0.4559213411210793,2
0.9141870982682047,0.3099500651746744,3
0.6490176395749147,0.5095814873009658,2
0.6308006224604029,0.9739217319445399,3
0.8849954953269604,0.06801772505464976,3
0.933273377317562,0.780658025157753,3
0.7226164047122966,0.2570991047367839,3
0.9270600841731027,0.9049678241380525,3
0.35598997311129243,0.5949435986991594,1
0.6065106474657418,0.18832494311249548,3
0.08355092987597101,0.8065536659309688,3
0.39373963634003384,0.2017399329861146,3
0.0742508615412314,0.278956358922659,3
0.8489421183903437,0.398675955926698,3
0.7077760848273831,0.09305171538945578,3
0.6179962800501527,0.43536945024375995,2
0.7779143344738875,0.938845520728791,3
0.5441746043023428,0.08694306667491036,3
0.36314006246826824,0.43480870584051867,1
0.3018690450514412,0.7928173852660308,3
0.7675080061955035,0.7633134024357761,2
0.8312896831101743,0.867595962496984,2
0.6768125776675955,0.15152340788972085,3
0.7675978530467245,0.17246813775199143,3
0.5576940459756329,0.5302580189741688,2
0.540493946160607,0.49866865712808695,2
0.6352593051915554,0.0446467296822477,3
0.8704288761312597,0.6261056225006593,2
0.38957602873081587,0.9386352624758977,3
0.019511039756671456,0.6988980389020625,3
0.42570152336839684,0.36887267039436344,1
0.23898453579085455,0.5105368559387183,1
0.11700887868507848,0.8868205064680786,1
0.8114501406437662,0.5386883950225431,2
0.3265769484444221,0.8701709794817467,3
0.2736480740511549,0.6686944768245959,3
0.14184946797819253,0.18197757172689832,1
0.41563207616542464,0.5735294654309018,1
0.8557441428112879,0.5615669995290284,2
0.889545689338116,0.49344478221791355,3
0.13180945487395934,0.05078139446472518,3
0.4626489928338058,0.7378030200519796,1
0.0170449681419228,0.6020989678627274,3
0.2651267226352473,0.05224220815857217,3
0.4958823020408638,0.5778486028597389,1
0.40562026178150945,0.4172907054459899,1
0.41006381074677445,0.5568782190812805,1
0.056729967467914366,0.0828247545369557,3
0.722226649560219,0.011687346794150844,3
0.041528536849678055,0.9683741857473515,3
0.4763575940996496,0.826871270498366,1
0.3718480458960488,0.5089579924083831,1
0.14488544385593627,0.48750462666585725,1
0.10347788226710808,0.6184067248838089,1
0.2824140230623654,0.5017137096765089,1
0.16116786261331906,0.9673260051336231,3
0.48335284960876457,0.6530429726359746,1
0.14049949335912038,0.647179664638677,1
0.6290770719917792,0.46477158352014436,2
0.9653368542016316,0.7118553011584389,3
0.9279415281534112,0.06025506110240142,3
0.03784002909134765,0.29646681038401834,3
0.8657065159086533,0.053626346689559456,3
0.904718124255982,0.9107157357615872,3
0.7216991571861299,0.8502923155823158,2
0.8693623784336983,0.19331974354261428,2
0.8472249295374855,0.372860698044465,3
0.683537406375195,0.7102073032926197,2
0.25303735169764363,0.7686960725899371,3
0.03935595319485141,0.3070260198648138,3
0.30537711537602663,0.4847126181421254,1
0.8429321211245692,0.3374431741399979,3
0.9959593108582265,0.9872670966037236,3
0.7088676069098286,0.464907915783614,3
0.04302789772089277,0.8067911727055913,3
0.7926666544906128,0.6647181141089067,2
0.2467758627844976,0.37339040509905075,3
0.9775649492977009,0.22517443939729653,3
0.4087005274558726,0.689148447586752,1
0.6475219109587815,0.06135361515907001,3
0.4932943688895266,0.5280312589364912,1
0.8867802360057573,0.7777768475841847,2
0.35010567158276285,0.14018779063485898,3
0.10636804242257192,0.9374101756005254,3
0.9151157010758776,0.8232934401585449,3
0.8083707116026515,0.7160958283810823,2
0.4596688879452341,0.017406475014592915,3
0.9346760029580953,0.44211136046517874,3
0.8261825821760439,0.1333660893745,2
0.640715797299011,0.843884809572209,2
0.571225315602859,0.2449536962872566,2
0.9839661494227816,0.0562857159249226,3
0.8022882397667851,0.6263835406161246,2
0.008884336542661075,0.5265195252496015,3
0.7338238256478599,0.35339618971493714,2
0.704730923117357,0.8106881803309008,2
0.45523348042029843,0.48825894414195037,1
0.36693992740220016,0.9293727690756084,3
0.4026985130244336,0.5586543806844406,1
0.9401279034774754,0.1271510094336643,3
0.40866322768026975,0.2812748441074059,1
0.6271961601285637,0.5283773106889218,2
0.613869325213463,0.2946776365736906,3
0.8612080392494382,0.8348761138734264,2
0.02205455830810643,0.2662395912196486,3
0.39289867887331376,0.3209280859806066,3
0.30898455526782187,0.02639102893432954,3
0.11908398504949425,0.8482672099048644,1
0.26631846887939337,0.20084451254832225,3
0.565256973218487,0.038093404485774696,3
0.7489516294396614,0.2563239302630911,3
0.10596400491756852,0.5135510683556295,1
0.3536101692782715,0.6406675847838734,3
0.8129080407716285,0.8824272469618082,2
0.28391499186871616,0.912875967268721,3
0.5228812487725452,0.8534439438701239,2
0.6407068607328572,0.5035273809220585,2
0.9722822183695699,0.6390912551689927,3
0.3411592729617854,0.5833681481418124,1
0.09857722102634503,0.18152477453217597,3
0.21022002725130384,0.21142583494015244,3
0.04754119412867697,0.8497133454985543,3
0.38933208758278115,0.04076497722540673,3
0.017606756060124962,0.5587075266490199,3
0.28112725273820216,0.5625933951873928,1
0.10522484732362358,0.6755410367680496,1
0.3655747512408428,0.35770143414116107,3
0.9646959835052386,0.544564647839816,3
0.549014894449871,0.80799351224541,2
0.0818882191339052,0.3237885592859264,3
0.5765531829616793,0.034387479268661814,3
0.2798080297494985,0.14552201552323396,3
0.49635336213870584,0.49392449113415116,1
0.1717769794992533,0.8883789612473395,1
0.38449232000619327,0.7021797435350476,3
0.8654104930723898,0.6576213277083035,2
0.6367585135610629,0.8443523756485362,2
0.047176658053243115,0.5691744151801071,3
0.08162399942206888,0.9521699523062833,3
0.523366815881807,0.5666983765498249,2
0.24706886547471363,0.7347632968827613,3
0.1579922545701331,0.3835665301048903,1
0.36555114887531615,0.9370497275982801,3
0.3618641617611452,0.360288428698629,3
0.21112952867417012,0.32473785983653747,3
0.3891737878020418,0.23912121231415506,3
0.4156798247646616,0.66159155631779,1
0.12229688188117471,0.3685138283425694,1
0.867314213444199,0.7056403149014286,2
0.3654839041658874,0.9233662479125211,3
0.7928317998522839,0.4738024363390114,3
0.9391394658839912,0.26153772889652893,3
0.8364997053007885,0.3050131309081776,3
0.7990550804987907,0.8971193888941875,2
0.8061594174800256,0.4476756698019234,3
0.045585370171935535,0.441383538789632,3
0.008230902724029376,0.054821324639539926,3
0.43813896507614536,0.8470420180635045,1
0.4316979547584978,0.9411924327540646,3
0.3469158953903678,0.9587532767111181,3
0.5935696132425576,0.7354941402913867,2
0.40550904073146565,0.639830162844813,1
0.4490669910449546,0.9411167493637563,3
0.2819367537032508,0.9065855210459053,3
0.31996268710423315,0.9713222905827624,3
0.3975787545227313,0.6407479167180464,3
0.43802885974560657,0.9654626227600264,3
0.37744892216076775,0.400909114065389,1
0.795122688906258,0.06207386136648996,3
0.5611660360640296,0.5741328062159927,2
0.3763070208829673,0.8433311751744389,3
0.6498236493207769,0.06134307530666838,3
0.5348831285496174,0.013034563811178512,3
0.9430617175250146,0.35118401516161535,3
0.5977921075893602,0.45101485527691754,2
0.7842025519213205,0.18935562009048534,3
0.633098497622581,0.7097565545611967,2
0.1415320675453443,0.7257006289636173,1
0.24740811960388176,0.5898123720697536,1
0.19047486317658147,0.09978036053278283,3
0.6078435400016564,0.5881736058018888,2
0.35739377467356326,0.9806781053421961,3
0.9124369852949268,0.6392915811872102,3
0.8682144558998584,0.6650721406997775,2
0.8555202366620925,0.04657985310381174,3
0.837619192233236,0.2600621930432838,2
0.23823970101698289,0.46566857150774477,1
0.9968137599296389,0.03907543767143462,3
0.42395025516396934,0.039957543978048404,3
0.01630984592035678,0.29597178030206983,3
0.03722785721940214,0.21906609390624598,3
0.6242887218626347,0.9785983142076363,3
0.2987392867151596,0.8015662466829946,3
0.1946854699243371,0.27273043578159684,1
0.23520633081062503,0.30902076683938684,3
0.8324906322311765,0.6393844675550551,2
0.7047746737014312,0.34184987674329403,2
0.29041049985631084,0.7119632498870129,3
0.022246274118453924,0.8077705635785917,3
0.3942912616146025,0.44600047250694086,1
0.10907259039360617,0.26551998761008166,1
0.9108848091650982,0.974835595632934,3
0.5950483043746306,0.9976053698085893,3
0.8684532275083438,0.3683743983401985,3
0.2890517021554213,0.7348450189076822,3
0.04772486147720756,0.28083911517185645,3
0.9412033039045671,0.27513400430390744,3
0.5967552278256297,0.22541023623723222,2
0.7887110254852855,0.38538242110028986,2
0.8659997235801365,0.7511798811500954,2
